col0,col1,col2,col3
Jean-Marc,male given name,Jean,Wiktionary
Jean-Louis,male given name,Louis,Wiktionary
Jean-Paul,male given name,Paul,Wiktionary
Jean-Marc,double name,Jean,Wiktionary
Jean-Louis,double name,Louis,Wiktionary
Jean-Paul,double name,Paul,Wiktionary
Jean-Luc,double name,hyphen,Wiktionary
Abbas,name,Abbas,Jewish Encyclopedia of Brockhaus and Efron
Jean-Michel,male given name,Jean,Wiktionary
Jean-Marie,male given name,hyphen,Wiktionary
Jean-François,male given name,hyphen,Wiktionary
