col0,col1,col2,col3,col4
2018 FIFA World Cup Group F,2018 FIFA World Cup,FIFA,Germany 2-1 Sweden,2018-06-01
2018 FIFA World Cup Group B,2018 FIFA World Cup,FIFA,Iran 0-1 Spain,2018-06-01
2018 FIFA World Cup Group A,2018 FIFA World Cup,FIFA,Russia 5-0 Saudi Arabia,2018-06-01
2018 FIFA World Cup Group B,2018 FIFA World Cup,FIFA,Morocco 0-1 Iran,2018-06-01
2018 FIFA World Cup Group D,2018 FIFA World Cup,FIFA,Nigeria 1-2 Argentina,2018-06-01
2018 FIFA World Cup Group A,2018 FIFA World Cup,FIFA,Uruguay 3-0 Russia,2018-06-01
2018 FIFA World Cup Group H,2018 FIFA World Cup,FIFA,Senegal 0-1 Colombia,2018-06-01
2018 FIFA World Cup Group G,2018 FIFA World Cup,FIFA,Panama 1-2 Tunisia,2018-06-01
2018 FIFA World Cup Group F,2018 FIFA World Cup,FIFA,Mexico 0-3 Sweden,2018-06-01
2018 FIFA World Cup Group G,2018 FIFA World Cup,FIFA,England 0-1 Belgium,2018-06-01
2018 FIFA World Cup Group H,2018 FIFA World Cup,FIFA,Japan v Poland (2018 FIFA World Cup),2018-06-01
2018 FIFA World Cup Group F,2018 FIFA World Cup,FIFA,South Korea 2-0 Germany,2018-06-01
2018 FIFA World Cup Group E,2018 FIFA World Cup,FIFA,Switzerland 2-2 Costa Rica,2018-06-01
