col0,col1,col2,col3,col4,col5
DuCaP,Establishment and characterization of a new human prostatic cancer cell line: DuCaP.,cell line,VCaP,prostate carcinoma,Homo sapiens
C5065,Reversible epigenetic down-regulation of MHC molecules by devil facial tumour disease illustrates immune escape by a contagious cancer,cell line,1/2Pea,devil facial tumour disease,Tasmanian devil
AU565,A collection of breast cancer cell lines for the study of functionally distinct cancer subtypes,cell line,SK-BR-3,breast adenocarcinoma,Homo sapiens
888-mel,Natural variation of the expression of HLA and endogenous antigen modulates CTL recognition in an in vitro melanoma model,cell line,1290-mel,melanoma,Homo sapiens
PB18,Mitochondrial dysfunction associated with increased oxidative stress and α-synuclein accumulation in PARK2 iPSC-derived neurons and postmortem brain tissue.,induced pluripotent stem cell,TPB4 (DNAVEC),Parkinson disease,Homo sapiens
PB1,Mitochondrial dysfunction associated with increased oxidative stress and α-synuclein accumulation in PARK2 iPSC-derived neurons and postmortem brain tissue.,induced pluripotent stem cell,TPB4 (DNAVEC),Parkinson disease,Homo sapiens
C5065,Reversible epigenetic down-regulation of MHC molecules by devil facial tumour disease illustrates immune escape by a contagious cancer,cancer cell line,1426,devil facial tumour disease,Tasmanian devil
4906,Reversible epigenetic down-regulation of MHC molecules by devil facial tumour disease illustrates immune escape by a contagious cancer,cancer cell line,1426,devil facial tumour disease,Tasmanian devil
2112,Evidence for induction of humoral and cytotoxic immune responses against devil facial tumor disease cells in Tasmanian devils (Sarcophilus harrisii) immunized with killed cell preparations.,cancer cell line,1426,devil facial tumour disease,Tasmanian devil
1411H,A human embryonal-yolk sac carcinoma model system in athymic mice.,cancer cell line,1411HRQmet,embryonal testis carcinoma,Homo sapiens
13363,Molecular characterization of 7 new established cell lines from high grade serous ovarian cancer.,cancer cell line,15233,high grade ovarian serous adenocarcinoma,Homo sapiens
1/2Pea,The Immunomodulatory Small Molecule Imiquimod Induces Apoptosis in Devil Facial Tumour Cell Lines,cancer cell line,1426,devil facial tumour disease,Tasmanian devil
HMMME,Establishment of a human malignant fibrous mesothelioma cell line and the biological characteristics compared with malignant epithelial mesothelioma cell line.,cancer cell line,HMMMF,pleural epithelioid mesothelioma,Homo sapiens
PB1,Mitochondrial dysfunction associated with increased oxidative stress and α-synuclein accumulation in PARK2 iPSC-derived neurons and postmortem brain tissue.,cell line,PB2,Parkinson disease,Homo sapiens
