col0,col1,col2,col3
Tintin in America,Hergé,comics,Le Petit Vingtième
Tintin in the Land of the Soviets,Hergé,comics,Le Petit Vingtième
Tintin in the Congo,Hergé,comics,Le Petit Vingtième
Embroideries,Marjane Satrapi,comics,L'Association
Jerusalem: Chronicles from the Holy City,Guy Delisle,graphic novel,Drawn and Quarterly
Burma Chronicles,Guy Delisle,graphic novel,Drawn and Quarterly
Louis Riel,Chester Brown,biography,Drawn and Quarterly
Land of Black Gold,Hergé,adventure comic,Casterman
The Secret of the Unicorn,Hergé,comics,Casterman
The Black Island,Hergé,comics,Casterman
