col0,col1,col2,col3
An der Läuterau 17,1779-01-01,Germany,Upper Lusatian house
An der Läuterau 16,1800-01-01,Germany,Upper Lusatian house
An der Läuterau 9,1780-01-01,Germany,Upper Lusatian house
An der Läuterau 8,1850-01-01,Germany,Upper Lusatian house
An der Läuterau 7,1800-01-01,Germany,Upper Lusatian house
An der Läuterau 3,1780-01-01,Germany,Upper Lusatian house
An der Läuterau 2,1780-01-01,Germany,Upper Lusatian house
An der Läuterau 1,1850-01-01,Germany,Upper Lusatian house
Am Weißeweg 27,1852-01-01,Germany,Upper Lusatian house
Am Weißeweg 25,1750-01-01,Germany,Upper Lusatian house
"Seifhennersdorf, Am Weißeweg 23",1614-01-01,Germany,Upper Lusatian house
Am Weißeweg 17,1750-01-01,Germany,Upper Lusatian house
