col0,col1,col2,col3,col4,col5
2018 Route Adélie,Route Adélie,2018 UCI Europe Tour,197.8,42.073,Benoît Vaugrenard
2018 Halle-Ingooigem,Halle–Ingooigem,2018 UCI Europe Tour,201,43.83,Danny van Poppel
2018 Tour du Finistère,Tour du Finistère,2018 UCI Europe Tour,190.5,40.379,Jonathan Hivert
2018 Tro-Bro Leon,Tro-Bro Léon,2018 UCI Europe Tour,203.2,39.062,Damien Gaudin
2018 Giro dell'Appennino,Giro dell'Appennino,2018 UCI Europe Tour,194.8,39.904,Amaro Antunes
2016 Vuelta a Murcia,recurrent event edition,2016 UCI Europe Tour,199.3,39.555,Philippe Gilbert
2016 Classic Sud Ardèche,recurrent event edition,2016 UCI Europe Tour,182.7,37.412,Olivier Pardini
2016 La Drôme Classic,1.1,2016 UCI Europe Tour,200.5,38.938,Arthur Vichot
2016 Clásica de Almería,1.1,2016 UCI Europe Tour,21,44.236,Leigh Howard
2016 Vuelta a Murcia,1.1,2016 UCI Europe Tour,199.3,39.555,Philippe Gilbert
2016 Grand Prix d'Ouverture La Marseillaise,1.1,2016 UCI Europe Tour,132.8,37.635,Daniel Díaz
2015 Tour of Almaty,1.1,2015 UCI Asia Tour,186,44.085,Fabio Aru
