col0,col1,col2,col3,col4,col5
osteopetrosis,Interferon gamma-1b,osteosclerosis,designated intractable/rare diseases,Heinrich Albers-Schönberg,medical genetics
paroxysmal nocturnal hemoglobinuria,eculizumab,hemoglobinuria,designated intractable/rare diseases,Ettore Marchiafava,hematology
thrombotic thrombocytopenic purpura,rituximab,thrombophilia,designated intractable/rare diseases,Eli Moschcowitz,hematology
Granulomatosis with polyangiitis,cyclophosphamide,skin disease,designated intractable/rare diseases,Friedrich Wegener,immunology
tetralogy of Fallot,alprostadil,genetic disease,designated intractable/rare diseases,Arthur Fallot,medical genetics
Castleman's disease,rituximab,Lymphoproliferative disorders,rare disease,Benjamin Castleman,immunology
osteopetrosis,Interferon gamma-1b,osteosclerosis,rare disease,Heinrich Albers-Schönberg,medical genetics
paroxysmal nocturnal hemoglobinuria,eculizumab,hemoglobinuria,rare disease,Ettore Marchiafava,hematology
thrombotic thrombocytopenic purpura,rituximab,thrombophilia,rare disease,Eli Moschcowitz,hematology
tetralogy of Fallot,alprostadil,genetic disease,rare disease,Arthur Fallot,medical genetics
