col0,col1,col2,col3
2019 Manchester City Council election in Gorton & Abbey Hey,12810,3097,3078
2019 Manchester City Council election in Fallowfield,11879,1965,1940
2019 Manchester City Council election in Didsbury West,11717,4407,4389
2019 Manchester City Council election in Didsbury East,11144,4648,4614
2019 Manchester City Council election in Deansgate,7258,1429,1420
2019 Manchester City Council election in Crumpsall,11203,3354,3332
2019 Manchester City Council election in Clayton & Openshaw,12036,3015,2994
2019 Manchester City Council election in Chorlton Park,12904,4787,4745
2019 Manchester City Council election in Chorlton,10452,4545,4516
2019 Manchester City Council election in Cheetham,12390,3760,3727
2019 Manchester City Council election in Charlestown,11817,2629,2616
2019 Manchester City Council election in Burnage,12800,3668,3650
2019 Manchester City Council election in Brooklands,11157,2710,2602
2019 Manchester City Council election in Baguley,11176,2264,2242
2019 Manchester City Council election in Ardwick,12480,2376,2348
