col0,col1,col2,col3
Merry Christmas,2537,Compact Disc,Merry Christmas
Get Rich or Die Tryin',4172,Compact Disc,Get Rich or Die Tryin'
Benefit,2569,gramophone record,Benefit
What's Going On,2138,LP record,What's Going On
Clapton,3715,Compact Disc,Clapton
Rebirth,2897,Compact Disc,Rebirth
"Emerson, Lake & Palmer",2473,LP record,"Emerson, Lake & Palmer"
Curtis,3344,Compact Disc,Curtis
Dylan,2002,gramophone record,Dylan
American Pie,2184,LP record,American Pie
Encore,4600,Compact Disc,Encore
Green River,1765,gramophone record,Green River
Blue,2141,LP record,Blue
Everybody Knows This Is Nowhere,2429,LP record,Everybody knows this is nowhere
