col0,col1,col2,col3,col4,col5,col6
1991 Milan–San Remo,1990 Milan–San Remo,143,road bicycle racing,1991 UCI Road World Cup,Sanremo,294
1990 Milan–San Remo,1989 Milan–San Remo,110,road bicycle racing,1990 UCI Road World Cup,Sanremo,294
2004 Milan – San Remo,2003 Milan – San Remo,184,road bicycle racing,2004 UCI Road World Cup,Sanremo,294
1998 Milan – San Remo,1997 Milan–San Remo,172,road bicycle racing,1998 UCI Road World Cup,Sanremo,294
2001 Milan – San Remo,2000 Milan – San Remo,181,road bicycle racing,2001 UCI Road World Cup,Sanremo,287
1999 Milan – San Remo,1998 Milan – San Remo,169,road bicycle racing,1999 UCI Road World Cup,Sanremo,294
2010 Milan – San Remo,2009 Milan – San Remo,153,road bicycle racing,2010 UCI World Ranking,Sanremo,298
1992 Milan – San Remo,1991 Milan–San Remo,206,road bicycle racing,1992 UCI Road World Cup,Sanremo,294
2005 Milan – San Remo,2004 Milan – San Remo,165,road bicycle racing,2005 UCI ProTour,Sanremo,294
1948 Milan–San Remo,1947 Milan–San Remo,72,road bicycle racing,1948 Challenge Desgrange-Colombo,Sanremo,281
1989 Milan–San Remo,1988 Milan – San Remo,116,road bicycle racing,1989 UCI Road World Cup,Sanremo,294
