col0,col1,col2,col3
wrecks of HMS Erebus and HMS Terror,group,Canada,national historic site of Canada
Battle of the Châteauguay National Historic Site,battlefield,Canada,national historic site of Canada
Fish Creek,battlefield,Canada,national historic site of Canada
Battle of the Windmill National Historic Site,battlefield,Canada,national historic site of Canada
Cape Spear Lighthouse,house lighthouse,Canada,national historic site of Canada
Battle of the Châteauguay National Historic Site,military museum,Canada,national historic site of Canada
Battle of the Windmill National Historic Site,military museum,Canada,national historic site of Canada
Dawson Historical Complex,ensemble,Canada,national historic site of Canada
Manoir Papineau,manor house,Canada,national historic site of Canada
Coteau-du-Lac canal,archaeological site,Canada,national historic site of Canada
Abbot Pass hut,mountain hut,Canada,national historic site of Canada
Carillon Barracks,barracks,Canada,national historic site of Canada
Shoal Tower,martello tower,Canada,national historic site of Canada
