col0,col1,col2,col3,col4,col5
1989 Family Circle Cup,clay,Charleston Open,1990 Family Circle Cup,1988 Family Circle Cup,1989 WTA Tour
1994 Family Circle Cup,clay,Charleston Open,1995 Family Circle Cup,1993 Family Circle Cup,WTA Tier I tournaments
1984 Family Circle Cup,clay,Charleston Open,1985 Family Circle Cup,1983 Family Circle Cup,1984 Virginia Slims World Championship Series
1975 Family Circle Cup,clay,Charleston Open,1976 Family Circle Cup,1974 Family Circle Cup,1975 WTA Tour
1974 Family Circle Cup,clay,Charleston Open,1975 Family Circle Cup,1973 Family Circle Cup,1974 WTA Tour
1999 Family Circle Cup,clay,tennis tournament edition,2000 Family Circle Cup,1998 Family Circle Cup,WTA Tier I tournaments
1996 Family Circle Cup,clay,tennis tournament edition,1997 Family Circle Cup,1995 Family Circle Cup,WTA Tier I tournaments
1988 Family Circle Cup,clay,tennis tournament edition,1989 Family Circle Cup,1987 Family Circle Cup,1988 WTA Tour
1979 Family Circle Cup,clay,tennis tournament edition,1980 Family Circle Cup,1978 Family Circle Cup,1979 WTA Tour
1983 Family Circle Cup,clay,tennis tournament edition,1984 Family Circle Cup,1982 Family Circle Cup,1983 Virginia Slims World Championship Series
1976 Family Circle Cup,clay,tennis tournament edition,1977 Family Circle Cup,1975 Family Circle Cup,1976 WTA Tour
1999 Family Circle Cup,clay,Charleston Open,2000 Family Circle Cup,1998 Family Circle Cup,WTA Tier I tournaments
