col0,col1,col2,col3
1970 Baby Giro,Giancarlo Bellini,Italy,1970-06-28
2001 Baby Giro,Davide Frattini,Italy,2001-06-24
1979 Baby Giro,Alf Segersäll,Italy,1979-06-23
2002 Baby Giro,Giuseppe Muraglia,Italy,2002-06-22
2001 Baby Giro,Andris Reiss,Italy,2001-06-24
1973 Baby Giro,Gianbattista Baronchelli,Italy,1973-06-23
1992 Baby Giro,Andrea Noè,Italy,1992-06-26
1985 Baby Giro,Gianni Bugno,Italy,1985-06-21
1998 Baby Giro,Paolo Tiralongo,Italy,1998-06-27
1971 Baby Giro,Francesco Moser,Italy,1971-06-23
