col0,col1,col2,col3
Artvin Province,7393,Turkey,Keda Municipality
Niğde Province,7312,Turkey,Çukurova
Artvin Province,7393,Turkey,Khelvachauri Municipality
İzmir Province,11891,Turkey,Manisa Province
Istanbul Province,5343.02,Turkey,Tekirdağ Province
Kocaeli Province,3397,Turkey,Sakarya Province
Bitlis Province,10582,Turkey,Ağrı Province
İzmir Province,11891,Turkey,Balıkesir Province
Artvin Province,7393,Turkey,Adjara
Ardahan Province,5576,Turkey,Artvin Province
Kocaeli Province,3397,Turkey,Istanbul Province
Bitlis Province,10582,Turkey,Muş Province
