col0,col1,col2,col3,col4,col5
hafnium-173,23.6,isotope of hafnium,1395420.768,101,0.5
hafnium-172,1.87,isotope of hafnium,1388339.796,100,0
hafnium-171,12.1,isotope of hafnium,1379297.628,99,3.5
hafnium-170,16.01,isotope of hafnium,1372048.75,98,0
hafnium-169,3.24,isotope of hafnium,1362440.482,97,2.5
hafnium-168,25.95,isotope of hafnium,1355012.904,96,0
hafnium-166,6.77,isotope of hafnium,1337368.708,94,0
hafnium-165,76,isotope of hafnium,1327073.88,93,2.5
hafnium-164,111,isotope of hafnium,1319185.496,92,0
hafnium-162,39.4,isotope of hafnium,1300393.44,90,0
