col0,col1,col2,col3
Terzan 7,Sagittarius Dwarf Elliptical Galaxy,-0.32,Agop Terzan
Palomar 12,Sagittarius Dwarf Elliptical Galaxy,-0.81,Fritz Zwicky
Messier 54,Sagittarius Dwarf Elliptical Galaxy,-1.29,Charles Messier
NGC 1942,Large Magellanic Cloud,-0.5,John Frederick William Herschel
Mayall II,Andromeda Galaxy,-1,Olin J. Eggen
Messier 15,Milky Way,-2.34,Giovanni Domenico Maraldi
Messier 2,Milky Way,-1.66,Giovanni Domenico Maraldi
Messier 79,Milky Way,-1.54,Pierre Méchain
Messier 75,Milky Way,-1.29,Pierre Méchain
Messier 72,Milky Way,-1.48,Pierre Méchain
Messier 107,Milky Way,-1.06,Pierre Méchain
47 Tucanae,Milky Way,-0.82,Nicolas Louis de Lacaille
Messier 55,Milky Way,-1.97,Nicolas Louis de Lacaille
