col0,col1,col2,col3,col4
100000000,5,one hundred million,9,100000000
10^54,5,one nonillion,55,1000000000000000000000000000000000000000000000000000000
10^52,5,ten octilliard,53,10000000000000000000000000000000000000000000000000000
"10,000,000,000",5,ten billion,11,10000000000
10^11,5,one hundred billion,12,100000000000
10^42,2,one septillion,43,1000000000000000000000000000000000000000000
10^20,2,one hundred quintillion,21,100000000000000000000
10^16,2,ten billiard,17,10000000000000000
100000000,2,one hundred million,9,100000000
10^54,2,one nonillion,55,1000000000000000000000000000000000000000000000000000000
10^52,2,ten octilliard,53,10000000000000000000000000000000000000000000000000000
"10,000,000,000",2,ten billion,11,10000000000
10^11,2,one hundred billion,12,100000000000
