col0,col1,col2,col3
João Mendes,São Paulo,Brazil,monument
Humpei Hirano,São Paulo,Brazil,monument
Hachiro Miyasaki,São Paulo,Brazil,monument
Dom Luiz Orione,São Paulo,Brazil,monument
Carolina Ribeiro,São Paulo,Brazil,monument
Carlos Paeta,São Paulo,Brazil,monument
Caetano de Campos,São Paulo,Brazil,monument
Aureliano Leite,São Paulo,Brazil,monument
Almeida Júnior,São Paulo,Brazil,monument
Tenente Coronel Carlos Da Silva Araújo,São Paulo,Brazil,monument
Padre José Kentenich,São Paulo,Brazil,monument
Simón Bolívar,São Paulo,Brazil,monument
Roberto Christianini,São Paulo,Brazil,monument
Edgard Hermelino Leite,São Paulo,Brazil,monument
