col0,col1,col2,col3
Kannazuki no Miko,anime television series,2004-01-01,Japanese
Yakyū-kyō no Uta,manga series,1977-03-19,Japanese
Venus Versus Virus,manga series,2007-01-01,Japanese
Seitokai Yakuindomo,manga series,2010-01-01,Japanese
Blade of the Immortal,manga series,2017-01-01,Japanese
Black Cat,manga series,2005-01-01,Japanese
Heaven's Lost Property,manga series,2009-01-01,Japanese
Blue Drop,manga series,2007-01-01,Japanese
Mamotte Shugogetten,manga series,1998-01-01,Japanese
Hell Teacher Nūbē,manga series,1996-01-01,Japanese
Ashita no Joe,manga series,1970-01-01,Japanese
Kannazuki no Miko,manga series,2004-01-01,Japanese
Yakyū-kyō no Uta,Japanese TV series,1977-03-19,Japanese
Blade of the Immortal,Japanese TV series,2017-01-01,Japanese
