col0,col1,col2,col3,col4
2018 Tour de Vendée,France,2017 Tour de Vendée,1.1,2019 Tour de Vendée
2017 Tour de Vendée,France,2016 Tour de Vendée,1.1,2018 Tour de Vendée
2007 Tour de Vendée,France,2006 Tour de Vendée,1.1,2008 Tour de Vendée
2005 Tour de Vendée,France,2004 Tour de Vendée,1.1,2006 Tour de Vendée
2014 Tour de Vendée,France,2013 Tour de Vendée,1.HC,2015 Tour de Vendée
2013 Tour de Vendée,France,2012 Tour de Vendée,1.HC,2014 Tour de Vendée
2012 Tour de Vendée,France,2011 Tour de Vendée,1.HC,2013 Tour de Vendée
1991 Tour de Vendée,France,1990 Tour de Vendée,Tour de Vendée,1992 Tour de Vendée
1988 Tour de Vendée,France,1987 Tour de Vendée,Tour de Vendée,1989 Tour de Vendée
1987 Tour de Vendée,France,1986 Tour de Vendée,Tour de Vendée,1988 Tour de Vendée
1986 Tour de Vendée,France,1985 Tour de Vendée,Tour de Vendée,1987 Tour de Vendée
1985 Tour de Vendée,France,1984 Tour de Vendée,Tour de Vendée,1986 Tour de Vendée
1984 Tour de Vendée,France,1983 Tour de Vendée,Tour de Vendée,1985 Tour de Vendée
1983 Tour de Vendée,France,1982 Tour de Vendée,Tour de Vendée,1984 Tour de Vendée
