col0,col1,col2,col3,col4,col5
Hickengrund / Wetterbachtal,Germany,Site of Community Importance,European bullhead,Wetterbachtal,1999-01-01
Gewässersystem Diemel und Hoppecke,Germany,Site of Community Importance,Myotis myotis,Bilstein,1999-01-01
Oberes Rhinluch,Germany,proposed Site of Community Importance,Common Tern,Oberes Rhinluch,2000-01-01
Oberes Demnitztal,Germany,proposed Site of Community Importance,European Otter,Oberes Demnitztal,1998-01-01
Lippeaue,Germany,proposed Site of Community Importance,European river lamprey,Lippeaue,1999-01-01
Hanfteich,Germany,proposed Site of Community Importance,Luronium natans,Hanfteich,1999-01-01
Gilsbachtal,Germany,proposed Site of Community Importance,European bullhead,Gilsbachtal,1999-01-01
Nuthe-Nieplitz-Niederung,Germany,proposed Site of Community Importance,European bitterling,Nuthe-Nieplitz-Niederung,1999-01-01
Lörmecketal,Germany,proposed Site of Community Importance,European bullhead,Lörmecketal,1999-01-01
Lippeaue,Germany,proposed Site of Community Importance,Pond bat,Lippeaue,1999-01-01
Teufelskadrich bei Lorch,Germany,proposed Site of Community Importance,Black Woodpecker,Teufelskadrich bei Lorch,2000-01-01
Osterkopf bei Usseln,Germany,proposed Site of Community Importance,Eurasian Skylark,Osterkopf bei Usseln,1998-01-01
Kahle Pön bei Usseln,Germany,proposed Site of Community Importance,Song Thrush,Kahle Pön bei Usseln,1998-01-01
Oberes Rhinluch,Germany,Special Area of Conservation,Common Tern,Oberes Rhinluch,2000-01-01
