col0,col1,col2,col3
1992 Tour du Haut Var,recurrent event edition,Fabian Jeker,1992-01-01
2007 Tour du Haut Var,recurrent event edition,Simon Gerrans,2007-02-25
2001 Tour du Haut Var,recurrent event edition,Davide Rebellin,2001-01-01
2003 Tour du Haut Var,recurrent event edition,Samuel Sánchez,2003-02-22
2006 Tour du Haut Var,recurrent event edition,Leonardo Bertagnolli,2006-02-18
2000 Tour du Haut Var,recurrent event edition,Davide Rebellin,2000-01-01
2004 Tour du Haut Var,recurrent event edition,Marc Lotz,2004-02-21
2005 Tour du Haut Var,recurrent event edition,Philippe Gilbert,2005-02-19
2002 Tour du Haut Var,recurrent event edition,Laurent Jalabert,2002-01-01
1998 Tour du Haut Var,recurrent event edition,Laurent Jalabert,1998-01-01
