col0,col1,col2,col3,col4,col5,col6
Rocky,film,New Hollywood,Santa Monica,Rocky,United States of America,color
The Exorcist,film,New Hollywood,Mosul,The Exorcist series,United States of America,color
The Godfather,film,New Hollywood,Long Island,The Godfather trilogy,United States of America,color
The Godfather Part II,film,New Hollywood,Sicily,The Godfather trilogy,United States of America,color
The Godfather,film,New Hollywood,New Jersey,The Godfather trilogy,United States of America,color
Night of the Living Dead,film,New Hollywood,Pittsburgh,Night of the Living Dead,United States of America,black-and-white
Rocky,film,New Hollywood,Philadelphia,Rocky,United States of America,color
Jaws,film,New Hollywood,Australia,Jaws,United States of America,color
The Godfather Part II,film,New Hollywood,Florida,The Godfather trilogy,United States of America,color
The Mummy,film,Pre-Code Hollywood,California,The Mummy,United States of America,black-and-white
Halloween,film,New Hollywood,California,Halloween,United States of America,color
