col0,col1,col2,col3,col4
PS Gem,-4.5,infrared source,6000,J2000.0
AC Herculis,-1.17,infrared source,5903,J2000.0
DY Centauri,-2.44,infrared source,19500,J2000.0
HD 124448,0.2,infrared source,16258,J2000.0
89 Herculis,-0.26,infrared source,6675,J2000.0
U Monocerotis,-0.39,infrared source,5719,J2000.0
CD-46 11775,-0.72,post-AGB star,18000,J2000.0
OGLE SMC-LPV-4910,-1.07,post-AGB star,6168,J2000.0
IRAS 17233-4330,-1,post-AGB star,6250,J2000.0
V* AY Lep,0,post-AGB star,4254,J2000.0
V* V382 Aur,-1.3,post-AGB star,6113,J2000.0
V* V2053 Oph,0,post-AGB star,5000,J2000.0
