col0,col1,col2,col3,col4
pentadecane,chemical compound,270.6,9.9,212.42
tetradecane,chemical compound,253.52,5.8,198.39
tridecane,chemical compound,235.4,-5.35,184.2191
dodecane,chemical compound,216.2,-10,170.203
decane,chemical compound,174.1,-30,142.172
nonane,chemical compound,423.706,-60,128.157
octane,chemical compound,258,-70,114.141
n-pentane,chemical compound,97,-202,72.094
"2,3,4-trimethylpentane",octane,386.5,-110,114.141
methylcyclohexane,Class IB flammable liquid,214,-196,98.11
n-heptane,Class IB flammable liquid,209,-131,100.2
