col0,col1,col2,col3,col4,col5
Bejaïa,949,municipality of Algeria,176139,UTC+01:00,120.22
Annaba,3,municipality of Algeria,257359,UTC+01:00,49
Biskra,87,big city,204661,UTC+01:00,127.55
Sétif,1096,big city,288461,UTC+01:00,127.3
Constantine,694,big city,448374,UTC+01:00,2288
Oran,101,big city,852000,UTC+01:00,64
Bejaïa,949,big city,176139,UTC+01:00,120.22
Annaba,3,big city,257359,UTC+01:00,49
Guelma,256,human settlement,120004,UTC+01:00,44.74
In Salah,293,oasis,32518,UTC+01:00,32518
Tiaret,978,city,178915,UTC+01:00,111.45
