col0,col1,col2,col3,col4
1993 Helvetia Cup,Helvetia Cup,Ukraine national badminton team,mixed team,1995 Helvetia Cup
1991 Helvetia Cup,Helvetia Cup,France national badminton team,mixed team,1993 Helvetia Cup
1989 Helvetia Cup,Helvetia Cup,France national badminton team,mixed team,1991 Helvetia Cup
1987 Helvetia Cup,Helvetia Cup,Germany national badminton team,mixed team,1989 Helvetia Cup
1985 Helvetia Cup,Helvetia Cup,Netherlands national badminton team,mixed team,1987 Helvetia Cup
1983 Helvetia Cup,Helvetia Cup,Germany national badminton team,mixed team,1985 Helvetia Cup
1979 Helvetia Cup,Helvetia Cup,France national badminton team,mixed team,1981 Helvetia Cup
1975 Helvetia Cup,Helvetia Cup,France national badminton team,mixed team,1977 Helvetia Cup
1971 Helvetia Cup,Helvetia Cup,Germany national badminton team,mixed team,1973 Helvetia Cup
1973 Helvetia Cup,Helvetia Cup,Austria national badminton team,mixed team,1975 Helvetia Cup
1969 Helvetia Cup,Helvetia Cup,Germany national badminton team,mixed team,1970 Helvetia Cup
1967 Helvetia Cup,Helvetia Cup,Germany national badminton team,mixed team,1968 Helvetia Cup
1965 Helvetia Cup,Helvetia Cup,Germany national badminton team,mixed team,1966 Helvetia Cup
1963 Helvetia Cup,Helvetia Cup,Germany national badminton team,mixed team,1964 Helvetia Cup
