col0,col1,col2,col3
愛,Radical 61,烏,Table of hanja for personal names
馬,Radical 187,莫,Table of hanja for personal names
西,Radical 146,稽,Table of hanja for personal names
北,Radical 21,墨,Table of hanja for personal names
魚,Radical 195,居,Table of hanja for personal names
北,Radical 21,博,Table of hanja for personal names
也,radical 5,羊,Table of hanja for personal names
愛,Radical 61,代,Table of hanja for personal names
天,Radical 37,他,Table of hanja for personal names
也,radical 5,者,Table of hanja for personal names
