col0,col1,col2,col3,col4,col5,col6,col7
2015 Giro dell'Appennino,2015-04-26,2014 Giro dell'Appennino,Omar Fraile,2016 Giro dell'Appennino,Giro dell'Appennino,Caja Rural-Seguros RGA 2015,Damiano Cunego
2018 Giro dell'Appennino,2018-04-22,2017 Giro dell'Appennino,Giulio Ciccone,Giro dell'Appennino 2019,Giro dell'Appennino,Nippo-Vini Fantini-Europa Ovini 2018,Giulio Ciccone
2017 Giro dell'Appennino,2017-04-09,2016 Giro dell'Appennino,Manuel Senni,2018 Giro dell'Appennino,Giro dell'Appennino,Amore & Vita-Selle SMP-Fondriest 2017,Rodolfo Torres
2018 Giro dell'Appennino,2018-04-22,2017 Giro dell'Appennino,Fausto Masnada,Giro dell'Appennino 2019,Giro dell'Appennino,2018 Project Nice Cote d'Azur season,Paolo Totò
2017 Giro dell'Appennino,2017-04-09,2016 Giro dell'Appennino,Manuel Senni,2018 Giro dell'Appennino,Giro dell'Appennino,Gazprom-RusVelo 2017,Manuel Senni
2015 Giro dell'Appennino,2015-04-26,2014 Giro dell'Appennino,Omar Fraile,2016 Giro dell'Appennino,Giro dell'Appennino,Caja Rural-Seguros RGA 2015,Omar Fraile
2018 Giro dell'Appennino,2018-04-22,2017 Giro dell'Appennino,Amaro Antunes,Giro dell'Appennino 2019,Giro dell'Appennino,Nippo-Vini Fantini-Europa Ovini 2018,Amaro Antunes
2017 Giro dell'Appennino,2017-04-09,2016 Giro dell'Appennino,Egan Bernal,2018 Giro dell'Appennino,Giro dell'Appennino,Amore & Vita-Selle SMP-Fondriest 2017,Ivan Santaromita
2018 Giro dell'Appennino,2018-04-22,2017 Giro dell'Appennino,Fausto Masnada,Giro dell'Appennino 2019,1.1,Androni Giocattoli-Sidermec 2018,Francesco Gavazzi
2017 Giro dell'Appennino,2017-04-09,2016 Giro dell'Appennino,Manuel Senni,2018 Giro dell'Appennino,1.1,Amore & Vita-Selle SMP-Fondriest 2017,Mattia Cattaneo
2018 Giro dell'Appennino,2018-04-22,2017 Giro dell'Appennino,Amaro Antunes,Giro dell'Appennino 2019,Giro dell'Appennino,2018 Dimension Data-Qhubeka season,Amaro Antunes
2015 Giro dell'Appennino,2015-04-26,2014 Giro dell'Appennino,Omar Fraile,2016 Giro dell'Appennino,Giro dell'Appennino,Androni Giocattoli-Sidermec 2015,Omar Fraile
2017 Giro dell'Appennino,2017-04-09,2016 Giro dell'Appennino,Manuel Senni,2018 Giro dell'Appennino,Giro dell'Appennino,Nippo-Vini Fantini 2017,Egan Bernal
