col0,col1,col2,col3,col4
La Bellone,house,Brussels,1697-01-01,protected heritage site in Brussels
Monongalia Arts Center,music venue,Morgantown,1976-01-01,place listed on the National Register of Historic Places
"Union Chapel, Islington",music venue,London Borough of Islington,1876-01-01,Grade I listed building
Monongalia Arts Center,performing arts center,Morgantown,1976-01-01,place listed on the National Register of Historic Places
Madam Walker Legacy Center,performing arts center,Indianapolis,1927-01-01,National Historic Landmark
Melbourne Athenaeum,performing arts center,Melbourne,1839-01-01,listed on the Victorian Heritage Register
Washington High School,performing arts center,Buckman,1906-01-01,place listed on the National Register of Historic Places
Victoria Theatre,performing arts center,Dayton,1866-01-01,place listed on the National Register of Historic Places
"Union Chapel, Islington",performing arts center,London Borough of Islington,1876-01-01,Grade I listed building
Washington High School,school (building),Buckman,1906-01-01,place listed on the National Register of Historic Places
Monongalia Arts Center,commercial art gallery,Morgantown,1976-01-01,place listed on the National Register of Historic Places
Washington High School,commercial building,Buckman,1906-01-01,place listed on the National Register of Historic Places
Madam Walker Legacy Center,movie theater,Indianapolis,1927-01-01,National Historic Landmark
Melbourne Athenaeum,movie theater,Melbourne,1839-01-01,listed on the Victorian Heritage Register
Victoria Theatre,movie theater,Dayton,1866-01-01,place listed on the National Register of Historic Places
