col0,col1,col2,col3,col4
1991 Silberner Federball,1991-01-01,1990 Silberner Federball,Silberner Federball,Dresden
1990 Silberner Federball,1990-01-01,1989 Silberner Federball,Silberner Federball,Dresden
1989 Silberner Federball,1989-01-01,1988 Silberner Federball,Silberner Federball,Dresden
1988 Silberner Federball,1988-01-01,1987 Silberner Federball,Silberner Federball,Dresden
1987 Silberner Federball,1987-01-01,1986 Silberner Federball,Silberner Federball,Dresden
1986 Silberner Federball,1986-01-01,1985 Silberner Federball,Silberner Federball,Dresden
1985 Silberner Federball,1985-01-01,1984 Silberner Federball,Silberner Federball,Dresden
1984 Silberner Federball,1984-01-01,1983 Silberner Federball,Silberner Federball,Dresden
1983 Silberner Federball,1983-01-01,1982 Silberner Federball,Silberner Federball,Dresden
1982 Silberner Federball,1982-01-01,1981 Silberner Federball,Silberner Federball,Dresden
1981 Silberner Federball,1981-01-01,1980 Silberner Federball,Silberner Federball,Dresden
1980 Silberner Federball,1980-01-01,1979 Silberner Federball,Silberner Federball,Dresden
1979 Silberner Federball,1979-01-01,1978 Silberner Federball,Silberner Federball,Dresden
1978 Silberner Federball,1978-01-01,1977 Silberner Federball,Silberner Federball,Dresden
1977 Silberner Federball,1977-01-01,1976 Silberner Federball,Silberner Federball,Dresden
