col0,col1,col2,col3,col4
Zirkus Otelli,canton of Zürich,1986-01-01,circus,Switzerland
Zaporizhzhya State circus,Zaporizhzhia,1972-04-20,circus,Ukraine
Kinderzirkus Giovanni,Hanover,1984-01-01,circus,Germany
Circus Smirkus,Greensboro,1987-01-01,circus,United States of America
Circus Juventas,Saint Paul,1994-01-01,circus,United States of America
V. L. Durov Animal Theater,Moscow,1912-01-01,circus,Russia
Odessa Circus,Odessa,1894-01-01,circus,Ukraine
Arkhangelsk State Circus,Arkhangelsk,1929-01-01,circus,Russia
Circus Building,Copenhagen Municipality,1886-01-01,circus,Denmark
Karls kühne Gassenschau,Winterthur,1984-01-01,circus,Switzerland
Hippodrome de Pantin,Paris,1974-01-01,circus,France
Großes Schauspielhaus,Mitte,1919-01-01,circus,Germany
Ciniselli Circus,Saint Petersburg,1877-01-01,circus,Russia
