col0,col1,col2,col3,col4
1936 Winter Olympics,Adolf Hitler,Zdeněk Jirotka,Alpine skiing at the 1936 Winter Olympics,German Reich
2018 Winter Olympics,Moon Jae-in,Sweden at the 2018 Winter Olympics,snowboarding at the 2018 Winter Olympics,South Korea
1948 Winter Olympics,Enrico Celio,Miroslav Sláma,Skeleton at the 1948 Winter Olympics,Switzerland
1952 Winter Olympics,"Princess Ragnhild, Mrs. Lorentzen",Jozef Záhorský,Nordic combined at the 1952 Winter Olympics,Norway
1994 Winter Olympics,Harald V of Norway,Irena Česneková,Ski jumping at the 1994 Winter Olympics,Norway
1952 Winter Olympics,"Princess Ragnhild, Mrs. Lorentzen",Jozef Záhorský,Cross-country skiing at the 1952 Winter Olympics,Norway
1994 Winter Olympics,Harald V of Norway,Irena Česneková,Freestyle skiing at the 1994 Winter Olympics,Norway
1952 Winter Olympics,"Princess Ragnhild, Mrs. Lorentzen",Jozef Záhorský,Ice hockey at the 1952 Winter Olympics,Norway
1994 Winter Olympics,Harald V of Norway,Irena Česneková,Luge at the 1994 Winter Olympics,Norway
1952 Winter Olympics,"Princess Ragnhild, Mrs. Lorentzen",Jozef Záhorský,speed skating at the 1952 Winter Olympics,Norway
1994 Winter Olympics,Harald V of Norway,Irena Česneková,figure skating at the 1994 Winter Olympics,Norway
1952 Winter Olympics,"Princess Ragnhild, Mrs. Lorentzen",Jozef Záhorský,Ski jumping at the 1952 Winter Olympics,Norway
1994 Winter Olympics,Harald V of Norway,Irena Česneková,Nordic combined at the 1994 Winter Olympics,Norway
1952 Winter Olympics,"Princess Ragnhild, Mrs. Lorentzen",Jozef Záhorský,bobsleigh at the 1952 Winter Olympics,Norway
1994 Winter Olympics,Harald V of Norway,Irena Česneková,Nordic skiing at the 1994 Winter Olympics,Norway
