col0,col1,col2,col3
Asterix and the Chariot Race,Asterix and the Chieftain's Daughter,Asterix,Asterix and the Missing Scroll
L'enquête,Clearstream Manipulation,L'affaire des affaires,L'argent invisible
Clearstream Manipulation,Justice,L'affaire des affaires,L'enquête
Ambassador of the Shadows,On the False Earths,Valérian and Laureline,Birds of the Master
L'Empereur Smith,Le Fil qui chante,Lucky Luke,La Guérison des Dalton
Welcome to Alflolol,Birds of the Master,Valérian and Laureline,World Without Stars
"Brooklyn Station, Terminus Cosmos",The Ghosts of Inverloch,Valérian and Laureline,"Métro Châtelet, Direction Cassiopeia"
"Métro Châtelet, Direction Cassiopeia","Brooklyn Station, Terminus Cosmos",Valérian and Laureline,Heroes of the Equinox
Hostages of the Ultralum,Orphan of the Stars,Valérian and Laureline,The Circles of Power
Across the Pathways of Space,Empire of a Thousand Planets,Valérian and Laureline,The City of Shifting Waters
