col0,col1,col2,col3
St. Markus,choir tower church,Denkmalgeschütztes Objekt,Mark the Evangelist
St. Bonifatius,choir tower church,architectural heritage monument in Bavaria,Saint Boniface
St. Peter,choir tower church,Kulturdenkmal,Peter
St. Laurentius,choir tower church,architectural heritage monument in Bavaria,Lawrence of Rome
Sankt Korbinian,choir tower church,architectural heritage monument in Bavaria,Corbinian
Pfarrkirche Sankt Peter bei Taggenbrunn,choir tower church,Denkmalgeschütztes Objekt,Peter
"Pfarrkirche St Nikolaus, Preitenegg",choir tower church,Denkmalgeschütztes Objekt,Saint Nicholas
Pfarrkirche Mauthen,choir tower church,Denkmalgeschütztes Objekt,Mark the Evangelist
Pfarrkirche Grafendorf,choir tower church,Denkmalgeschütztes Objekt,Michael the Archangel
Saint Leonard Church,choir tower church,Denkmalgeschütztes Objekt,Leonard of Noblac
St. Oswald,choir tower church,architectural heritage monument in Bavaria,Oswald of Northumbria
