col0,col1,col2,col3,col4,col5
Caçamba 02,Minas Gerais,9.5,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Caçamba 01,Minas Gerais,11,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Baú de viagem 02,Minas Gerais,66.2,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Baú de viagem 01,Minas Gerais,73,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Barbela 02,Minas Gerais,170,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Barbela 01,Minas Gerais,2.4,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Balança 02,Minas Gerais,54,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Baioneta,Minas Gerais,11,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Armário,Minas Gerais,195.5,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Castiçal,Porto,11,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Máquina de costura,Hamburg,73.5,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Dalmática,Brazil,77.5,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
Chapeleira para cartola,Brazil,84.5,Diamantina,Acervo do Museu do Diamante,Museu do Diamante
