col0,col1,col2,col3
The Blessing Christ,oil painting,wood,2.5
The Meeting of the Lord,egg tempera,wood,2.5
The Presentation of the Blessed Virgin,egg tempera,wood,2.5
St. Sabbas and St. Nicolas,tempera,wood,2
"St. Basil the Great, St. John Chrysostom and St.Gregory the Theologian",tempera,wood,2
Saint Prophet Elijah with scenes from his life,tempera,wood,3
St. Prophet Elijah,tempera,wood,2
The Entry into Jerusalem,tempera,wood,2
The Raising of Lazarus,tempera,wood,2
The Annunciation,tempera,wood,2.5
The Nativity of St. John the Forerunner and His Beheading,tempera,wood,3.5
The Nativity of St. John the Forerunner,tempera,wood,2.3
The Virgin Portaitissa,tempera,wood,3.5
The Blessing Christ,tempera,wood,3
The Ascension of Christ,tempera,wood,2.5
