col0,col1,col2,col3,col4,col5,col6
Ramagundam,UTC+05:30,93.87,179,119549,Ramagundam mandal,India
Vikarabad,UTC+05:30,31.7,638,26676,Vikarabad mandal,India
Palvancha,UTC+05:30,26.38,107,40276,Palwancha mandal,India
Kothagudem,UTC+05:30,16.1,89,40818,Kothagudem mandal,India
Yellandu,UTC+05:30,10.9,205,18040,Yellandu mandal,India
Koratla,UTC+05:30,22.79,286,33254,Koratla mandal,India
Jagtial,UTC+05:30,17.8,264,796,Jagtial mandal,India
Mancherial,UTC+05:30,39.04,147,44401,Mancherial mandal,India
Bhainsa,UTC+05:30,35.06,363,24711,Bhainsa mandal,India
Kaghaznagar,UTC+05:30,8.31,174,28934,Kagaznagar mandal,India
Kovvur,UTC+05:30,24.56,9,20423,Kovvur mandal,India
Tadipatri,UTC+05:30,7.45,229,54156,Tadpatri mandal,India
Gunthakal,UTC+05:30,40.87,432,63419,Guntakal mandal,India
