col0,col1,col2,col3
Suro,location,Spain,Arano
Kamisugi,location,Japan,Aoba-ku
Tua,location,Sweden,Lund Municipality
Římské náměstí,location,Czech Republic,Brno-město
Ciani,location,Germany,Brandenburg
Puerto de Tarna,location,Spain,Asturias
"Warumbul, New South Wales",location,Australia,Sutherland Shire
Trandumskogen,location,Norway,Ullensaker
Fum,location,Turkey,Diyarbakır Province
Ladbroke Estate,location,United Kingdom,Royal Borough of Kensington and Chelsea
Pico Tres Mares,location,Spain,Cantabria
Governor Stable,location,United States of America,Pennsylvania
Duffy's Cut,location,United States of America,Pennsylvania
Siscia,location,ancient Rome,Pannonia
Saikū,location,Japan,Meiwa
