col0,col1,col2,col3,col4
Porencephaly and psychosis: a case report and review of the literature.,2010-03-02,psychosis,BMC Psychiatry,Creative Commons Attribution 2.0 Generic
Spontaneous rupture of primary splenic angiosarcoma: a case report and literature review.,2013-03-04,hemangiosarcoma,World Journal of Surgical Oncology,Creative Commons Attribution 2.0 Generic
Cerebellar mass as a primary presentation of papillary thyroid carcinoma: case report and literature review,2009-06-29,cerebellar neoplasm,Head & Neck Oncology,Creative Commons Attribution 2.0 Generic
Epithelial-myoepithelial carcinoma of the tongue base: a case for the case-report and review of the literature.,2010-02-02,tongue neoplasm,Head & Neck Oncology,Creative Commons Attribution 2.0 Generic
Cerebellar mass as a primary presentation of papillary thyroid carcinoma: case report and literature review,2009-06-29,thyroid neoplasm,Head & Neck Oncology,Creative Commons Attribution 2.0 Generic
Myxolipoma in the tongue - a clinical case report and review of the literature.,2011-12-20,lipoma,Head & Neck Oncology,Creative Commons Attribution 2.0 Generic
Leukemoid reaction and autocrine growth of bladder cancer induced by paraneoplastic production of granulocyte colony-stimulating factor--a potential neoplastic marker: a case report and review of the literature.,2014-05-13,peptide,Journal of Medical Case Reports,Creative Commons Attribution 2.0 Generic
Granular cell tumour of the tongue in a 14-year-old boy: case report.,2011-06-01,granular cell tumor,Acta Otorhinolaryngologica Italica,Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported
Gliosarcoma of the cerebellar hemisphere: a case report and review of the literature.,2010-08-27,gliosarcoma,Korean journal of radiology : official journal of the Korean Radiological Society,Creative Commons Attribution-NonCommercial 3.0 Unported
Malignant transformation of persistent endometriosis after hysterectomy.,2014-11-01,endometriosis,Saudi Medical Journal,Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported
The effect of intravitreal bevacizumab and transpupillary thermotherapy on choroidal metastases and literature review.,2015-01-01,globulins,Indian Journal of Ophthalmology,Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported
A case of primary adrenal gland lymphoma,2003-06-01,diffuse large B-cell lymphoma,The Korean journal of internal medicine,Creative Commons Attribution-NonCommercial
Complete remission of Merkel cell carcinoma on the upper lip treated with radiation monotherapy and a literature review of Japanese cases.,2015-04-17,tumor virus infections,World Journal of Surgical Oncology,Creative Commons Attribution
