col0,col1,col2,col3,col4
polonium-220,15263.461,136,220.016386,1
polonium-218,8356.901,134,218.008971502,1
polonium-217,5883.518,133,217.006316216,1
polonium-216,1782.42,132,216.001913506,1
polonium-215,-541.706,131,214.999418454,1
polonium-214,-4470.046,130,213.995201,1
polonium-213,-6653.584,129,212.992857083,1
polonium-212,-10369.487,128,211.988867896,1
polonium-211,-12432.571,127,210.986653085,1
polonium-208,-17469.596,124,207.981245616,1
polonium-207,-17145.775,123,206.981593,-1
polonium-206,-18188.674,122,205.980473654,1
