col0,col1,col2,col3
Antigo Hospital de Aveiro,Glória e Vera Cruz,Monument of Municipal Interest,cultural heritage
Hospital da Misericórdia de Mesão Frio,Mesão Frio (Santo André),Immovable Cultural Heritage of Public Interest,hospital
Hospital Distrital de Viana do Castelo,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,heritage without legal protection,hospital
Antigo Hospital de Santa Iria,"Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",Immovable Cultural Heritage of Municipal Interest,hospital
Hospital da Misericórdia de Abrantes,Abrantes (São Vicente e São João) e Alferrarede,Immovable Cultural Heritage of Public Interest,hospital
Hospital Joaquim Urbano,Bonfim,heritage without legal protection,hospital
"Hospital de Sant'Ana, incluindo terrenos e edifícios solidários",Carcavelos e Parede,Monument of Public Interest,hospital
Hospital Regional de Bragança e Centro de Saúde Mental,"Sé, Santa Maria e Meixedo",heritage without legal protection,hospital
Hospital da Misericórdia da Póvoa de Lanhoso,Póvoa de Lanhoso (Nossa Senhora do Amparo),Immovable Cultural Heritage of Public Interest,hospital
Hospital da Misericórdia de Beja,Beja (Santiago Maior e São João Baptista),National Monument of Portugal,hospital
Antigo Hospital de Aveiro,Glória e Vera Cruz,Monument of Municipal Interest,hospital
