col0,col1,col2,col3,col4
Tring-Jonction,Saint-Frédéric,1401,Robert-Cliche Regional County Municipality,27.3
Saint-Célestin,Bécancour,831,Nicolet-Yamaska Regional County Municipality,1.41
Sainte-Pétronille,Saint-Laurent-de-l'Île-d'Orléans,1033,L'Île-d'Orléans Regional County Municipality,4.3
Tadoussac,Sacré-Coeur,799,La Haute-Côte-Nord Regional County Municipality,194.1
Saint-André-du-Lac-Saint-Jean,Desbiens,467,Le Domaine-du-Roy Regional County Municipality,146.5
Warden,Saint-Joachim-de-Shefford,363,La Haute-Yamaska Regional County Municipality,5.6
Saint-Pierre,Saint-Charles-Borromée,276,Joliette Regional County Municipality,9.8
Godbout,Rivière-aux-Outardes,265,Manicouagan Regional County Municipality,202.4
Baie-Trinité,Port-Cartier,407,Manicouagan Regional County Municipality,538.58
Pointe-aux-Outardes,Baie-Comeau,1332,Manicouagan Regional County Municipality,111.4
Pointe-Lebel,Baie-Comeau,1918,Manicouagan Regional County Municipality,121.3
Chute-aux-Outardes,Baie-Comeau,1563,Manicouagan Regional County Municipality,9.7
Abercorn,Sutton,334,Brome-Missisquoi Regional County Municipality,27
Brome,Brome Lake,296,Brome-Missisquoi Regional County Municipality,11.5
