col0,col1,col2,col3
Lydia Pintman,human,1896-09-25,1951-07-26
Jordán Károly,human,1849-11-04,1927-06-14
Nashil Pichen Kazembe,human,1932-01-01,1991-01-01
José de Zaragoza,human,1627-01-01,1678-01-01
Lorentz Thyholdt,human,1870-04-19,1931-03-08
Hero Galema,Wikimedia duplicated page,1650-01-01,1680-01-01
Julian Moreno-Lacalle,Wikimedia duplicated page,1881-01-01,1945-01-01
Ovídio Brito,Wikimedia duplicated page,1945-01-01,2010-11-22
Thirunainar Kurichi Madhavan Nair,Wikimedia duplicated page,1916-04-16,1965-04-01
Carl Olaf Petersen,Wikimedia duplicated page,1881-09-19,1939-01-01
Muhsin al Amin,Wikimedia duplicated page,1867-01-01,1952-01-01
