col0,col1,col2,col3,col4
Cinderella,England,United Kingdom,Suitable for all audiences,passes the Bechdel Test
Beauty and the Beast,Shepperton Studios,United States of America,Suitable for all audiences,passes the Bechdel Test
Cinderella,Hampton Court Palace,United States of America,Suitable for all audiences,passes the Bechdel Test
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Los Angeles,United States of America,Suitable for all audiences,passes the Bechdel Test
Cinderella,England,United States of America,Suitable for all audiences,passes the Bechdel Test
Beauty and the Beast,Shepperton Studios,United States of America,Particularly suitable for kids,title for Spain
Saving Mr. Banks,Los Angeles,United States of America,Not recommended for children under 7,title for Spain
Cinderella,England,United Kingdom,Suitable for all audiences,title for Spain
Beauty and the Beast,Shepperton Studios,United States of America,Suitable for all audiences,title for Spain
Cinderella,England,United States of America,Suitable for all audiences,title for Spain
Saving Mr. Banks,Los Angeles,United States of America,Not recommended for children under 7,title for Hispanic America
The BFG,Vancouver,United Kingdom,Particularly suitable for kids,teaser trailer
Cinderella,Hampton Court Palace,United Kingdom,Suitable for all audiences,teaser trailer
