col0,col1,col2,col3,col4,col5
Burushaski,Pakistan,Burusho people,modern language,language isolate,6a Vigorous
Busa language,Papua New Guinea,Sandaun Province,modern language,language isolate,6b Threatened
Abinomn,Indonesia,Papua,modern language,language isolate,6b Threatened
Anêm language,Papua New Guinea,West New Britain Province,modern language,language isolate,5 Developing
Warao language,Venezuela,Delta Amacuro,modern language,agglutinative language,6a Vigorous
Taushiro,Peru,Loreto,endangered language,language isolate,8b Nearly Extinct
Suarmin,Papua New Guinea,Sandaun Province,language,language isolate,7 Shifting
Munichi,Peru,Loreto,language,language isolate,9 Dormant
Kwaza,Brazil,Rondônia,language,language isolate,8b Nearly Extinct
Taushiro,Peru,Loreto,language,language isolate,8b Nearly Extinct
Burushaski,Pakistan,Burusho people,language,language isolate,6a Vigorous
Busa language,Papua New Guinea,Sandaun Province,language,language isolate,6b Threatened
