col0,col1,col2,col3
SkyMapper,1.1,Australia,construction
Rapid Eye Mount telescope,1.16,Chile,construction
MPG/ESO telescope,0.3,Chile,construction
VLT Survey Telescope,0.216,Chile,construction
Giant Magellan Telescope,0.01,Chile,construction
Extremely Large Telescope,0.005,Chile,construction
VISTA,0.34,Chile,construction
Dunn Solar Telescope,0.1,United States of America,construction
Discovery Channel Telescope,0.03,United States of America,construction
W. M. Keck Observatory,0.04,United States of America,construction
