col0,col1,col2,col3,col4,col5
Mońki County,41672,1382.39,powiat of Poland,Mońki,Sokółka County
Ostrołęka County,88116,2099.32,powiat of Poland,Ostrołęka,Kolno County
Malbork County,64000,494.63,powiat of Poland,Malbork,Gdańsk County
Mogilno County,46254,675.86,powiat of Poland,Mogilno,Gniezno County
Grójec County,98600,1268.82,powiat of Poland,Grójec,Tomaszów Mazowiecki County
Radziejów County,41373,607,powiat of Poland,Radziejów,Koło County
Toruń County,103898,1230,powiat of Poland,Toruń,Bydgoszcz
Kamienna Góra County,44402,396.13,powiat of Poland,Kamienna Góra,Wałbrzych County
Jawor County,51451,581.25,powiat of Poland,Jawor,Wałbrzych County
Dzierżoniów County,103349,478.34,powiat of Poland,Dzierżoniów,Strzelin County
Łask County,50282,617.38,powiat of Poland,Łask,Bełchatów County
Skierniewice County,37948,756.12,powiat of Poland,Skierniewice,Tomaszów Mazowiecki County
Sandomierz County,79354,675.89,powiat of Poland,Sandomierz,Tarnobrzeg
Krosno County,111936,923.79,powiat of Poland,Krosno,Strzyżów County
