col0,col1,col2,col3,col4,col5
1982 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,1982 World Rally Championship for Manufacturers,sports season
1983 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,1983 World Rally Championship for Manufacturers,sports season
1981 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,1981 World Rally Championship for Manufacturers,sports season
1987 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,1987 FIA Cup for Production Rally Drivers,sports season
1988 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,1988 World Rally Championship for Manufacturers,sports season
1974 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,1974 World Rally Championship for Manufacturers,sports season
1984 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,1984 World Rally Championship for Manufacturers,sports season
1979 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,1979 World Rally Championship for Manufacturers,sports season
1980 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,1980 World Rally Championship for Drivers,sports season
2015 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,2015 World Rally Championship-2,international rally championship season
2014 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,2014 World Rally Championship-2,international rally championship season
1975 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,1975 World Rally Championship for Manufacturers,international rally championship season
1976 World Rally Championship season,rallying,1973-01-01,Fédération Internationale de l'Automobile,1976 World Rally Championship for Manufacturers,international rally championship season
