col0,col1,col2,col3,col4,col5,col6
Shtiqën,Albania,Central European Time,Gjallicë,3438,municipality of Albania,Kukës municipality
"Levan, Fier",Albania,UTC+01:00,Peshtan i Vogël,8159,Municipal unit of Albania,Fier District
Sukth,Albania,UTC+01:00,Hidrovori,15966,Municipal unit of Albania,Durrës District
Xibër,Albania,UTC+01:00,Xibër-Hane,2660,Municipal unit of Albania,Dibër County
Kolsh,Albania,Central European Summer Time,Lalm-Lukaj,4228,Municipal unit of Albania,Lezhë
Selishtë,Albania,UTC+01:00,Kacni,1605,municipality of Albania,Dibër District
"Levan, Fier",Albania,UTC+01:00,Peshtan i Vogël,8159,municipality of Albania,Fier District
Sukth,Albania,UTC+01:00,Hidrovori,15966,municipality of Albania,Durrës District
Xibër,Albania,UTC+01:00,Xibër-Hane,2660,municipality of Albania,Dibër County
Kolsh,Albania,Central European Summer Time,Lalm-Lukaj,4228,municipality of Albania,Lezhë
Sukth,Albania,UTC+01:00,Hidrovori,15966,town,Durrës District
Nikël,Albania,UTC+01:00,Rinas,9518,Municipal unit of Albania,Durrës County
Labinot-Fushë,Albania,UTC+01:00,Godolesh,7058,Municipal unit of Albania,Elbasan County
