col0,col1,col2,col3,col4
Georgia Dome,Atlanta,Georgia,American football,Heery International
Robertson Stadium,Houston,University of Houston System,American football,Harry D. Payne
Spartan Stadium,Michigan,Michigan State University,American football,HNTB
New Era Field,Orchard Park,Erie County,American football,HNTB
Eduardo Vasconcelos Stadium,Oaxaca de Juárez,Oaxaca,baseball,Gerardo Broissin
Hayward Field,Eugene,University of Oregon,American football,Ellis F. Lawrence
Estadio Metropolitano,Madrid,Atlético Madrid,association football,Cruz y Ortiz
Francis Field,St. Louis,Washington University in St. Louis,American football,Cope and Stewardson
Neyland Stadium,Knoxville,Georgia Bulldogs,American football,Bruce McCarty
Husky Stadium,Seattle,University of Washington,American football,Bebb and Gould
Camp Randall Stadium,Madison,University of Wisconsin–Madison,American football,Arthur Peabody
