col0,col1,col2,col3,col4,col5
Soyuz TM-18,384,Soyuz TM-17,human spaceflight,92.29,Soyuz-TM
Soyuz TM-27,382,Soyuz TM-26,human spaceflight,92,Soyuz-TM
Soyuz TM-24,235.1,Soyuz TM-23,human spaceflight,89.6,Soyuz-TM
Soyuz TM-10,198,Soyuz TM-9,human spaceflight,88.7,Soyuz-TM
Soyuz TM-5,173,Soyuz TM-4,human spaceflight,88.6,Soyuz-TM
Soyuz TM-16,393,Soyuz TM-15,spacecraft,92.4,Soyuz-TM
Soyuz TM-9,373,Soyuz TM-8,spacecraft,92.2,Soyuz-TM
Soyuz TM-8,390,Soyuz TM-7,spacecraft,92.4,Soyuz-TM
Soyuz TM-29,188,Soyuz TM-28,spacecraft,88.6,Soyuz-TM
Soyuz TM-4,337,Soyuz TM-3,spacecraft,91.5,Soyuz-TM
Soyuz TM-2,341,Soyuz TM-15,spacecraft,91.6,Soyuz-TM
Soyuz TM-22,339,Soyuz TM-21,spacecraft,92.2,Soyuz-TM
Soyuz TM-20,392,Soyuz TM-19,spacecraft,92.42,Soyuz-TM
Soyuz TM-12,389,Soyuz TM-11,spacecraft,92.4,Soyuz-TM
