col0,col1,col2,col3
Florence,Portal:Florence,Europe,Kingdom of Etruria
Moscow,Portal:Moscow,Europe,Central Federal District
Florence,Portal:Florence,Europe,Republic of Florence
Tbilisi,Tbilisi portal,Europe,Georgia-Imeretia Governorate
Brussels,Portal:Brussels,Europe,French Community of Belgium
Florence,Portal:Florence,Europe,Province of Florence
Istanbul,Portal:Istanbul,Europe,Ottoman Empire
Bern,Portal:Bern,Europe,canton of Bern
Brussels,Portal:Brussels,Europe,Flemish Community
Moscow,Portal:Moscow,Europe,Moscow Oblast
Florence,Portal:Florence,Europe,Tuscany
Dhaka,Portal:Dhaka,Asia,Bangladesh
Brussels,Portal:Brussels,Europe,Flanders
Tbilisi,Tbilisi portal,Europe,Georgia
Moscow,Portal:Moscow,Europe,Russia
