col0,col1,col2,col3,col4,col5
EZ Aquarii,flare star,J2000.0,123000,binary star,2952
12 Ophiuchi,BY Draconis variable,J2000.0,34000,binary star,5223
9 Ceti,BY Draconis variable,J2000.0,28840,variable star,5817
HD 166,BY Draconis variable,J2000.0,33880,variable star,5465
HD 128311,BY Draconis variable,J2000.0,41000,variable star,5040
58 Eridani,BY Draconis variable,J2000.0,33100,variable star,5888
Gliese 174,BY Draconis variable,J2000.0,46000,variable star,4393
EZ Aquarii,flare star,J2000.0,123000,variable star,2952
Gliese 876,BY Draconis variable,J2000.0,85000,variable star,3935
12 Ophiuchi,BY Draconis variable,J2000.0,34000,variable star,5223
Zeta Puppis,Alpha Cygni variable,J2000.0,4400,variable star,40000
9 Ceti,BY Draconis variable,J2000.0,28840,star,5817
HD 128311,BY Draconis variable,J2000.0,41000,star,5040
58 Eridani,BY Draconis variable,J2000.0,33100,star,5888
Gliese 174,BY Draconis variable,J2000.0,46000,star,4393
