col0,col1,col2,col3
Santa Maria delle Grazie alle Fornaci fuori Porta Cavalleggeri,Baroque,Virgin Mary,real property
Santa Maria del Gradaro,Romanesque architecture,Virgin Mary,real property
Santa Maria del Casale,Romanesque architecture,Virgin Mary,real property
Santa Maria Impensole,Romanesque architecture,Virgin Mary,real property
Santa Lucia del Gonfalone,baroque architecture,Saint Lucy,real property
Sant'Ilario a Colombaia,Renaissance architecture,Hilary of Poitiers,real property
Church of Sant'Afra,Italian Baroque architecture,Saint Afra,real property
San Pietro alla Magione,Romanesque architecture,Peter,real property
San Niccolò in Sasso,baroque architecture,Saint Nicholas,real property
San Lorenzo in San Pietro a Montalcino,Gothic architecture,Lawrence of Rome,real property
San Francesco Regis,Neoclassical architecture,John Francis Regis,real property
Madonna dei Lumi,baroque architecture,Virgin Mary,real property
Santi Stefano e Niccolao,Romanesque architecture,Stephen,real property
