col0,col1,col2,col3
1999 Tour Down Under,Tour Down Under,Rolf Aldag,UCI Oceania Tour
2001 Tour Down Under,Tour Down Under,Stuart O'Grady,UCI Oceania Tour
2002 Tour Down Under,Tour Down Under,Stuart O'Grady,UCI Oceania Tour
2010 Tour Down Under,Tour Down Under,Markus Fothen,2010 UCI ProTour
2011 Tour Down Under,Tour Down Under,André Greipel,2011 UCI World Tour
2012 Tour Down Under,Tour Down Under,Simon Gerrans,2012 UCI World Tour
2007 Tour Down Under,2.HC,Gene Bates,2006–07 UCI Oceania Tour
2005 Tour Down Under,2.HC,Stuart O'Grady,2005 UCI Oceania Tour
2016 Tour Down Under,Tour Down Under,Simon Gerrans,2016 UCI World Tour
2015 Tour Down Under,Tour Down Under,Cadel Evans,2015 UCI World Tour
2014 Tour Down Under,Tour Down Under,Cadel Evans,2014 UCI World Tour
2000 Tour Down Under,Tour Down Under,Stuart O'Grady,UCI Oceania Tour
2007 Tour Down Under,Tour Down Under,Gene Bates,2006–07 UCI Oceania Tour
2003 Tour Down Under,Tour Down Under,Stuart O'Grady,UCI Oceania Tour
2004 Tour Down Under,Tour Down Under,Philippe Gilbert,UCI Oceania Tour
