col0,col1,col2,col3
Duchy of Württemberg,state in the Holy Roman Empire,Swabian German,Europe
Electorate of Württemberg,state in the Holy Roman Empire,German,Europe
Electorate of Trier,state in the Holy Roman Empire,German,Europe
Principality of Brunswick-Wolfenbüttel,state in the Holy Roman Empire,Low German,Europe
Duchy of Mantua,state in the Holy Roman Empire,Lombard,Europe
County of Holland,state in the Holy Roman Empire,Dutch,Europe
Grand Duchy of Würzburg,state in the Holy Roman Empire,German,Europe
Landgraviate of Hesse-Darmstadt,state in the Holy Roman Empire,German,Europe
Margraviate of Baden,state in the Holy Roman Empire,German,Europe
Duchy of Cleves,state in the Holy Roman Empire,Dutch,Europe
Electorate of Baden,state in the Holy Roman Empire,German,Europe
Duchy of Brunswick-Lüneburg,state in the Holy Roman Empire,German,Europe
Margraviate of Austria,state in the Holy Roman Empire,Bavarian,Europe
Electorate of Bavaria,state in the Holy Roman Empire,German,Europe
