col0,col1,col2,col3,col4,col5,col6,col7
1982 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1983 GDR Badminton Championships,German Democratic Republic,1982 GDR Badminton Championships – Men's doubles,Greifswald,national championship,Werner-Seelenbinder-Halle
1981 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1982 GDR Badminton Championships,German Democratic Republic,1981 GDR Badminton Championships – Men's doubles,Greifswald,national championship,Werner-Seelenbinder-Halle
1977 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1978 GDR Badminton Championships,German Democratic Republic,1977 GDR Badminton Championships – Men's doubles,Greifswald,national championship,Werner-Seelenbinder-Halle
1982 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1983 GDR Badminton Championships,German Democratic Republic,1982 GDR Badminton Championships – Women's singles,Greifswald,national championship,Werner-Seelenbinder-Halle
1981 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1982 GDR Badminton Championships,German Democratic Republic,1981 GDR Badminton Championships – Women's singles,Greifswald,national championship,Werner-Seelenbinder-Halle
1977 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1978 GDR Badminton Championships,German Democratic Republic,1977 GDR Badminton Championships – Women's singles,Greifswald,national championship,Werner-Seelenbinder-Halle
1982 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1983 GDR Badminton Championships,German Democratic Republic,1982 GDR Badminton Championships – Men's singles,Greifswald,national championship,Werner-Seelenbinder-Halle
1981 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1982 GDR Badminton Championships,German Democratic Republic,1981 GDR Badminton Championships – Men's singles,Greifswald,national championship,Werner-Seelenbinder-Halle
1977 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1978 GDR Badminton Championships,German Democratic Republic,1977 GDR Badminton Championships – Men's singles,Greifswald,national championship,Werner-Seelenbinder-Halle
1976 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1977 GDR Badminton Championships,German Democratic Republic,1976 GDR Badminton Championships – Men's singles,Zwickau,national championship,Sporthalle Ingenieurhochschule Zwickau
1973 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1974 GDR Badminton Championships,German Democratic Republic,1973 GDR Badminton Championships – Men's singles,Hoyerswerda,national championship,Friedrich-Ludwig-Jahn-Sporthalle
1972 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1973 GDR Badminton Championships,German Democratic Republic,1972 GDR Badminton Championships – Men's singles,Stendal,national championship,Sporthalle Haferbreite
