col0,col1,col2,col3,col4,col5,col6
Shaharah District,Yemen,5484,21931,'Amran Governorate,175.6,Sayrān ash Sharqī
Sayhut District,Yemen,1653,5593,Al Mahrah Governorate,2667,Sayḩūt
Kusmah District,Yemen,8843,35424,Raymah Governorate,355,Salūkah
Lawdar District,Yemen,10910,42699,Abyan Governorate,2166,Zārah
Amran District,Yemen,12322,45697,'Amran Governorate,11940,Dhū Saylah
Shaharah District,Yemen,5484,21931,'Amran Governorate,175.6,Dharī
Manakhah District,Yemen,12086,39991,Sana'a Governorate,1402,Da‘wah
Qatabir District,Yemen,3324,10705,Saada Governorate,193,Ḩanbah
Manakhah District,Yemen,12086,39991,Sana'a Governorate,1402,Ḩaşbān
Harad District,Yemen,13026,43355,Hajjah Governorate,84.04,Ḩaraḑ
Al Mukha District,Yemen,10477,30426,Ta'izz Governorate,1617,Jazirat Ziadi
Kusmah District,Yemen,8843,35424,Raymah Governorate,355,Banī Manşūr
