col0,col1,col2,col3,col4,col5,col6
余,simplified Chinese characters,grade 5 kyōiku kanji,都,Basic Hanja for educational use,여,CJK Unified Ideographs
者,Hanja,grade 3 kyōiku kanji,也,Table of Jōyō kanji,자,CJK Unified Ideographs
恩,kanji,grade 5 kyōiku kanji,痕,Basic Hanja for educational use,은,CJK Unified Ideographs
余,legacy Hanzi,grade 5 kyōiku kanji,諸,Table of hanja for personal names,여,CJK Unified Ideographs
如,kanji,Jōyō kanji,諸,Table of hanja for personal names,여,CJK Unified Ideographs
余,legacy Hanzi,grade 5 kyōiku kanji,都,Table of hanja for personal names,여,CJK Unified Ideographs
如,kanji,Jōyō kanji,人,Table of hanja for personal names,여,CJK Unified Ideographs
余,legacy Hanzi,grade 5 kyōiku kanji,諸,Table of Jōyō kanji,여,CJK Unified Ideographs
如,kanji,Jōyō kanji,諸,Table of Jōyō kanji,여,CJK Unified Ideographs
余,legacy Hanzi,grade 5 kyōiku kanji,都,Table of Jōyō kanji,여,CJK Unified Ideographs
