col0,col1,col2,col3,col4
Seattle Post-Intelligencer,2009-03-17,daily newspaper,United States of America,broadsheet
Zaman,2016-01-01,daily newspaper,Turkey,Berliner
Seattle Post-Intelligencer,2009-03-17,newspaper,United States of America,broadsheet
Zaman,2016-01-01,newspaper,Turkey,Berliner
Winnipeg Tribune,1980-08-27,daily newspaper,Canada,broadsheet
The Portland Daily Sun,2014-01-01,daily newspaper,United States of America,tabloid
The Cincinnati Post,2007-12-31,daily newspaper,United States of America,Berliner
Eleftherotypia,2014-11-14,daily newspaper,Greece,tabloid
Le Matin Bleu,2009-09-25,daily newspaper,Switzerland,tabloid
Israeli,2008-01-01,daily newspaper,Israel,newspaper
Radikal,2016-03-25,daily newspaper,Turkey,tabloid
The Sun,1950-01-04,daily newspaper,United States of America,broadsheet
Il Popolo d'Italia,1943-07-26,daily newspaper,Kingdom of Italy,broadsheet
