col0,col1,col2,col3
Sovietskyi,Sovietskyi Raion,Russia,19
Rozdolne,Rozdolne Raion,Russia,12
Belaja Gora,Abyysky District,Russia,45
Nizhny Kuranakh,Urban settlement Nizhny Kuranakh,Russia,430
Kondratovo,Kondratovskoe rural settlement,Russia,103
Gorkovskoye,Gorkovsky District,Russia,111
Bogatye Saby,Sabinsky District,Russia,152
Krasnohvardiiske,Krasnohvardiiske Raion,Ukraine,46
Baltasi,Baltasinsky District,Russia,104
Umba,"Tersky District, Murmansk Oblast",Russia,5
Lenine,Lenine Raion of Crimea,Russia,30
