col0,col1,col2,col3,col4
Mörsenbroich,locality of Düsseldorf,Germany,2.68,District 6
Hellerhof,locality of Düsseldorf,Germany,1.95,District 10
Heerdt,locality of Düsseldorf,Germany,4.04,District 4
Niederkassel,locality of Düsseldorf,Germany,2.09,District 4
Hamm,locality of Düsseldorf,Germany,4.05,District 3
Ludenberg,locality of Düsseldorf,Germany,6.44,District 7 (Düsseldorf)
Lichtenbroich,locality of Düsseldorf,Germany,2.13,District 6
Lierenfeld,locality of Düsseldorf,Germany,2.48,District 8
Volmerswerth,locality of Düsseldorf,Germany,2.13,District 3
Eller,locality of Düsseldorf,Germany,3.58,District 8
Oberkassel,locality of Düsseldorf,Germany,3.87,District 4
