col0,col1,col2,col3,col4
2006 WTA Tour Championships,2005 WTA Tour Championships,WTA Tour Championships,2006-01-01,2007 WTA Tour Championships
2011 WTA Tour Championships,2010 WTA Tour Championships,WTA Tour Championships,2011-01-01,2012 WTA Tour Championships
1989 Virginia Slims Championships,1988 Virginia Slims Championships,WTA Tour Championships,1989-01-01,1990 WTA Tour Championships
2012 WTA Tour Championships,2011 WTA Tour Championships,WTA Tour Championships,2012-01-01,2013 WTA Tour Championships
1988 Virginia Slims Championships,1987 Virginia Slims Championships,tennis tournament edition,1988-01-01,1989 Virginia Slims Championships
1981 Avon Championships,1980 Avon Championships,tennis tournament edition,1981-01-01,1982 Avon Championships
2013 WTA Tour Championships,2012 WTA Tour Championships,tennis tournament edition,2013-01-01,2014 WTA Finals
2003 WTA Tour Championships,2002 WTA Tour Championships,tennis tournament edition,2003-01-01,2004 WTA Tour Championships
2005 WTA Tour Championships,2004 WTA Tour Championships,tennis tournament edition,2005-01-01,2006 WTA Tour Championships
2008 WTA Tour Championships,2007 WTA Tour Championships,tennis tournament edition,2008-01-01,2009 WTA Tour Championships
2010 WTA Tour Championships,2009 WTA Tour Championships,tennis tournament edition,2010-01-01,2011 WTA Tour Championships
1984 Virginia Slims Championships,1983 Virginia Slims Championships,tennis tournament edition,1984-01-01,1985 Virginia Slims Championships
